timestamp,miner_name,miner_ip,status,hashrate_gh,hashrate_th,expected_hashrate_gh,expected_hashrate_th,hashrate_efficiency_pct,power_w,efficiency_jth,temperature_c,vr_temperature_c,fan_speed_rpm,core_voltage_actual_v,core_voltage_set_v,input_voltage_v,frequency_mhz,best_diff,session_diff,accepted_shares,rejected_shares,uptime_s,wifi_rssi,pool_url,worker_name,asic_model,board_version,firmware_version
2025-06-18T16:08:25.071829,Gamma-3,192.168.1.47,ONLINE,926.854009654328,0.9268540096543281,1050.0,1.05,88.27181044326935,14.065673828125,15.175716651828285,60.25,55,2717,1.0,1.025,5.1484375,525,0,0,2108,12,9983,-75,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:08:55.073781,Gamma-1,192.168.1.45,ONLINE,1076.1039630306036,1.0761039630306035,1050.0,1.05,102.48609171720034,15.0927734375,14.025385981289963,60.125,52,4020,1.0,1.02,5.125,525,0,0,2817,13,11480,-72,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:08:55.073781,Gamma-2,192.168.1.46,ONLINE,1210.4305380366218,1.2104305380366218,1050.0,1.05,115.27909886063064,15.235595703125,12.586922771989784,60,53,3368,0.988,1.02,5.0859375,525,0,0,2212,12,9453,-73,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:08:55.073781,Gamma-3,192.168.1.47,ONLINE,943.8131976318737,0.9438131976318737,1050.0,1.05,89.88697120303559,14.065673828125,14.90302727639034,59.75,55,2446,1.0,1.025,5.1484375,525,0,0,2117,12,10013,-75,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:09:25.089379,Gamma-1,192.168.1.45,ONLINE,1083.508168426632,1.083508168426632,1050.0,1.05,103.19125413586971,15.0927734375,13.929542828842997,60,52,3997,1.0,1.02,5.1328125,525,0,0,2824,13,11510,-71,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:09:25.089379,Gamma-2,192.168.1.46,ONLINE,1172.7482351114227,1.1727482351114227,1050.0,1.05,111.6903081058498,15.299072265625,13.045487349781803,59.625,52,3402,0.988,1.02,5.09375,525,0,0,2221,13,9483,-73,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:09:25.089379,Gamma-3,192.168.1.47,ONLINE,958.680108454521,0.958680108454521,1050.0,1.05,91.30286747185914,14.033751487731934,14.638617578449196,59.875,55,2361,0.998,1.025,5.140625,525,0,0,2122,12,10043,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:09:55.101534,Gamma-1,192.168.1.45,ONLINE,1045.0282052440512,1.0450282052440512,1050.0,1.05,99.52649573752869,15.15625,14.503197065825107,60.125,53,3731,0.996,1.02,5.125,525,0,0,2832,13,11540,-72,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:09:55.101534,Gamma-2,192.168.1.46,ONLINE,1101.0027872609,1.1010027872609,1050.0,1.05,104.85740831056192,15.330810546875,13.924406662961628,60.25,53,3827,0.988,1.02,5.0859375,525,0,0,2226,13,9513,-74,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:09:55.101534,Gamma-3,192.168.1.47,ONLINE,930.47324751696,0.93047324751696,1050.0,1.05,88.61649976352,14.065673828125,15.11668805702941,60,55,2529,1.0,1.025,5.1484375,525,0,0,2122,12,10073,-71,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:10:25.107057,Gamma-1,192.168.1.45,ONLINE,1057.6277166510974,1.0576277166510974,1050.0,1.05,100.72644920486641,15.0927734375,14.270402713433219,60.25,53,4235,0.995,1.02,5.1328125,525,0,0,2842,13,11570,-71,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:10:25.107057,Gamma-2,192.168.1.46,ONLINE,1119.1565293294127,1.1191565293294128,1050.0,1.05,106.58633612661073,15.330810546875,13.698540056823925,60.25,53,3784,0.99,1.02,5.09375,525,0,0,2232,13,9543,-73,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:10:25.107057,Gamma-3,192.168.1.47,ONLINE,969.9965706373974,0.9699965706373974,1050.0,1.05,92.38062577499024,14.0018310546875,14.434928409578514,60.25,55,2473,1.0,1.025,5.1484375,525,0,0,2122,12,10103,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:10:55.114616,Gamma-1,192.168.1.45,ONLINE,1067.3838021731644,1.0673838021731645,1050.0,1.05,101.65560020696805,15.12451171875,14.169703238850827,59.875,53,4008,0.992,1.02,5.1328125,525,0,0,2853,13,11600,-72,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:10:55.114616,Gamma-2,192.168.1.46,ONLINE,1076.132680320419,1.076132680320419,1050.0,1.05,102.48882669718276,15.362548828125,14.275701415880052,59.875,53,3950,0.987,1.02,5.09375,525,0,0,2241,13,9573,-75,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:10:55.114616,Gamma-3,192.168.1.47,ONLINE,939.8602109423048,0.9398602109423048,1050.0,1.05,89.5104962802195,14.2139892578125,15.123514212354559,60,55,2717,1.007,1.03,5.1484375,525,0,0,2122,12,10133,-71,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:11:25.129824,Gamma-1,192.168.1.45,ONLINE,996.4024265129216,0.9964024265129215,1050.0,1.05,94.89546919170681,15.0927734375,15.147266843096427,59.875,53,4195,1.0,1.02,5.1328125,525,0,0,2860,13,11630,-71,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:11:25.129824,Gamma-2,192.168.1.46,ONLINE,1012.8669075454275,1.0128669075454275,1050.0,1.05,96.46351500432642,15.299072265625,15.104721214261637,59.875,53,3554,0.995,1.02,5.0859375,525,0,0,2253,13,9603,-74,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:11:25.129824,Gamma-3,192.168.1.47,ONLINE,959.0259265097096,0.9590259265097096,1050.0,1.05,91.33580252473425,14.181884765625,14.787801219554845,59.75,55,2762,1.0,1.03,5.1484375,525,0,0,2122,12,10163,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:11:55.135787,Gamma-1,192.168.1.45,ONLINE,947.0752669114543,0.9470752669114543,1050.0,1.05,90.19764446775756,15.12451171875,15.969704042713692,60.25,53,3870,0.996,1.02,5.1328125,525,0,0,2867,13,11660,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:11:55.135787,Gamma-2,192.168.1.46,ONLINE,1028.6564797147428,1.0286564797147428,1050.0,1.05,97.96728378235645,15.370545387268066,14.94235023098331,60,53,3554,0.994,1.025,5.0859375,525,0,0,2262,13,9633,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:11:55.135787,Gamma-3,192.168.1.47,ONLINE,1054.5897423070958,1.0545897423070958,1050.0,1.05,100.4371183149615,14.24609375,13.508659508515821,60.125,55,2962,1.003,1.03,5.1484375,525,0,0,2122,12,10193,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:12:25.138388,Gamma-1,192.168.1.45,ONLINE,940.9225084530838,0.9409225084530838,1050.0,1.05,89.61166747172227,15.0927734375,16.040400034975416,59.875,52,4182,0.992,1.02,5.1328125,525,0,0,2874,13,11690,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:12:25.138388,Gamma-2,192.168.1.46,ONLINE,1062.4721059275832,1.0624721059275832,1050.0,1.05,101.18781961215078,15.370545387268066,14.46677545840032,59.875,53,3419,0.994,1.025,5.09375,525,0,0,2271,13,9663,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:12:25.138388,Gamma-3,192.168.1.47,ONLINE,997.3612837772498,0.9973612837772499,1050.0,1.05,94.98678893116664,14.2139892578125,14.25159517319608,60.125,55,2701,1.004,1.03,5.140625,525,0,0,2123,12,10223,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:12:55.141175,Gamma-1,192.168.1.45,ONLINE,868.4456337527727,0.8684456337527726,1050.0,1.05,82.70910797645455,15.1634521484375,17.460450670829445,60,52,3950,1.003,1.025,5.125,525,0,0,2884,13,11720,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:12:55.141175,Gamma-2,192.168.1.46,ONLINE,1140.591743556303,1.140591743556303,1050.0,1.05,108.62778510060029,15.434266090393066,13.531805904775238,60,53,3602,0.994,1.025,5.09375,525,0,0,2282,13,9693,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:12:55.141175,Gamma-3,192.168.1.47,ONLINE,1072.61563302918,1.0726156330291798,1050.0,1.05,102.15386981230286,14.181884765625,13.221777055005118,60,55,2949,1.004,1.03,5.140625,525,0,0,2123,12,10253,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:13:25.157469,Gamma-1,192.168.1.45,ONLINE,995.9603660834184,0.9959603660834184,1050.0,1.05,94.85336819842081,15.1953125,15.25694497237382,60.125,53,4081,1.0,1.025,5.125,525,0,0,2893,13,11750,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:13:25.157469,Gamma-2,192.168.1.46,ONLINE,1212.3132185821394,1.2123132185821395,1050.0,1.05,115.45840176972757,15.402403831481934,12.704970625904592,59.875,53,3670,0.995,1.025,5.09375,525,0,0,2288,13,9723,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:13:25.157469,Gamma-3,192.168.1.47,ONLINE,1072.0336760312687,1.0720336760312688,1050.0,1.05,102.0984453363113,14.181884765625,13.228954540054344,60,55,2695,1.003,1.03,5.140625,525,0,0,2123,12,10283,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:13:55.173052,Gamma-1,192.168.1.45,ONLINE,1014.6824530093008,1.0146824530093008,1050.0,1.05,96.63642409612389,15.243103981018066,15.022536297745896,59.75,53,3927,1.0,1.025,5.125,525,0,0,2896,13,11780,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:13:55.173052,Gamma-2,192.168.1.46,ONLINE,1283.78130983026,1.28378130983026,1050.0,1.05,122.26488665050096,15.382476806640625,11.982162918912161,60,53,3915,0.99,1.025,5.0859375,525,0,0,2300,13,9753,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:13:55.173052,Gamma-3,192.168.1.47,ONLINE,1001.180240492273,1.001180240492273,1050.0,1.05,95.3504990945022,14.2139892578125,14.197233108419706,60,55,2587,1.004,1.03,5.140625,525,0,0,2124,12,10313,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:14:25.188567,Gamma-1,192.168.1.45,ONLINE,1044.2224401045457,1.0442224401045457,1050.0,1.05,99.44975620043293,15.1953125,14.551796548711089,60,53,3950,1.001,1.025,5.1328125,525,0,0,2902,13,11810,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:14:25.188567,Gamma-2,192.168.1.46,ONLINE,1207.6344561100605,1.2076344561100605,1050.0,1.05,115.01280534381529,15.434266090393066,12.780577775255553,60.125,53,3612,0.992,1.025,5.09375,525,0,0,2305,13,9783,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:14:25.188567,Gamma-3,192.168.1.47,ONLINE,1020.5267620415991,1.0205267620415992,1050.0,1.05,97.19302495634278,14.24609375,13.959549401232943,60,55,2837,1.0,1.03,5.140625,525,0,0,2125,12,10343,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:14:55.202424,Gamma-1,192.168.1.45,ONLINE,1023.8604076298758,1.0238604076298758,1050.0,1.05,97.51051501236913,15.1634521484375,14.810077658476143,59.875,53,4195,1.0,1.025,5.1328125,525,0,0,2911,13,11840,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:14:55.202424,Gamma-2,192.168.1.46,ONLINE,1112.3548513021856,1.1123548513021855,1050.0,1.05,105.93855726687482,15.402403831481934,13.84666396110109,59.875,53,3641,0.995,1.025,5.0859375,525,0,0,2310,13,9813,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:14:55.202424,Gamma-3,192.168.1.47,ONLINE,914.6656671002977,0.9146656671002977,1050.0,1.05,87.11101591431407,14.24609375,15.575192403540651,60.125,55,2861,1.004,1.03,5.140625,525,0,0,2126,12,10373,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:15:25.209317,Gamma-1,192.168.1.45,ONLINE,1005.9419846317617,1.0059419846317617,1050.0,1.05,95.80399853635826,15.243103981018066,15.153064703426217,60.125,52,4044,1.0,1.025,5.1328125,525,0,0,2917,13,11870,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:15:25.209317,Gamma-2,192.168.1.46,ONLINE,1038.1353137122878,1.0381353137122877,1050.0,1.05,98.87002987736075,15.402403831481934,14.836605236367681,59.875,53,3773,0.994,1.025,5.0859375,525,0,0,2316,13,9843,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:15:25.209317,Gamma-3,192.168.1.47,ONLINE,804.334499818456,0.8043344998184561,1050.0,1.05,76.60328569699581,14.181884765625,17.631824531741398,59.875,55,2808,1.004,1.03,5.140625,525,0,0,2126,12,10403,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:15:55.221529,Gamma-1,192.168.1.45,ONLINE,1004.4302361695227,1.0044302361695228,1050.0,1.05,95.6600224923355,15.1953125,15.128290599801707,59.875,53,4358,1.0,1.025,5.1328125,525,0,0,2927,13,11900,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:15:55.221529,Gamma-2,192.168.1.46,ONLINE,1128.0020915225016,1.1280020915225015,1050.0,1.05,107.42877062119062,15.402403831481934,13.654588007627542,59.875,53,3651,0.994,1.025,5.0859375,525,0,0,2324,13,9873,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:15:55.221529,Gamma-3,192.168.1.47,ONLINE,823.7969167023566,0.8237969167023567,1050.0,1.05,78.45684920974824,14.29736328125,17.355446459404185,60,56,2917,1.009,1.035,5.140625,525,0,0,2127,12,10433,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:16:25.233184,Gamma-1,192.168.1.45,ONLINE,980.9497094049626,0.9809497094049626,1050.0,1.05,93.42378184809168,15.1953125,15.490409298573901,60.375,52,4144,1.001,1.025,5.1328125,525,0,0,2935,13,11930,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:16:25.233184,Gamma-2,192.168.1.46,ONLINE,1066.9560208918308,1.0669560208918307,1050.0,1.05,101.61485913255532,15.402403831481934,14.435837588326846,60,53,3680,0.995,1.025,5.09375,525,0,0,2328,13,9903,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:16:25.233184,Gamma-3,192.168.1.47,ONLINE,826.1096172390935,0.8261096172390935,1050.0,1.05,78.67710640372319,14.29736328125,17.30685974705466,60.125,56,2837,1.004,1.035,5.140625,525,0,0,2127,12,10463,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:16:55.237216,Gamma-1,192.168.1.45,ONLINE,1019.0274088567643,1.0190274088567643,1050.0,1.05,97.05022941492993,15.243103981018066,14.958482812664615,59.875,52,4330,1.0,1.025,5.1328125,525,0,0,2943,13,11960,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:16:55.237216,Gamma-2,192.168.1.46,ONLINE,1088.7845215110096,1.0887845215110097,1050.0,1.05,103.69376395342948,15.526275634765625,14.260191367542898,60,53,3691,0.996,1.03,5.0859375,525,0,0,2338,13,9933,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:16:55.237216,Gamma-3,192.168.1.47,ONLINE,905.976436131158,0.9059764361311581,1050.0,1.05,86.28347010772933,14.36181640625,15.85230678579243,60.125,55,2923,1.01,1.035,5.140625,525,0,0,2128,12,10493,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:17:25.245719,Gamma-1,192.168.1.45,ONLINE,1041.620359712142,1.041620359712142,1050.0,1.05,99.20193902020401,15.1634521484375,14.557561214172129,59.75,53,3950,0.995,1.025,5.1328125,525,0,0,2947,13,11990,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:17:25.245719,Gamma-2,192.168.1.46,ONLINE,1097.6126821280964,1.0976126821280963,1050.0,1.05,104.5345411550568,15.558319091796875,14.174689619686037,60,53,3805,1.0,1.03,5.0859375,525,0,0,2345,13,9963,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:17:25.245719,Gamma-3,192.168.1.47,ONLINE,977.3223018960274,0.9773223018960274,1050.0,1.05,93.07831446628832,14.29736328125,14.62911800284593,60,56,2942,1.009,1.035,5.140625,525,0,0,2130,16,10523,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:17:55.253886,Gamma-1,192.168.1.45,ONLINE,1104.7544031150105,1.1047544031150105,1050.0,1.05,105.21470505857242,15.334014892578125,13.880021522739998,59.875,52,3893,1.007,1.03,5.125,525,0,0,2953,13,12020,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:17:55.253886,Gamma-2,192.168.1.46,ONLINE,1207.5139463849505,1.2075139463849505,1050.0,1.05,115.00132822713813,15.5062255859375,12.841446371994266,60,53,3805,0.996,1.03,5.0859375,525,0,0,2353,13,9993,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:17:55.253886,Gamma-3,192.168.1.47,ONLINE,1110.5438948671203,1.1105438948671202,1050.0,1.05,105.76608522544004,14.29736328125,12.874199162529024,60.125,56,2849,1.007,1.035,5.140625,525,0,0,2140,19,10553,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:18:25.266403,Gamma-1,192.168.1.45,ONLINE,1089.1796300388064,1.0891796300388064,1050.0,1.05,103.73139333702919,15.334014892578125,14.078499514383857,60.25,53,4044,1.004,1.03,5.125,525,0,0,2964,13,12050,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:18:25.266403,Gamma-2,192.168.1.46,ONLINE,1208.6617526302907,1.2086617526302907,1050.0,1.05,115.11064310764674,15.494232177734375,12.819328603735341,59.875,53,3463,0.999,1.03,5.0859375,525,0,0,2356,13,10023,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:18:25.266403,Gamma-3,192.168.1.47,ONLINE,1099.7159856100884,1.0997159856100884,1050.0,1.05,104.73485577238937,14.29736328125,13.00095976445979,60,56,2886,1.004,1.035,5.140625,525,0,0,2144,19,10583,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:18:55.271705,Gamma-1,192.168.1.45,ONLINE,1117.411821199325,1.117411821199325,1050.0,1.05,106.42017344755476,15.334014892578125,13.722796377901242,60,53,4262,1.004,1.03,5.125,525,0,0,2974,13,12080,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:18:55.271705,Gamma-2,192.168.1.46,ONLINE,1124.0442671266396,1.1240442671266395,1050.0,1.05,107.05183496444187,15.558319091796875,13.841375777457714,60,53,3752,0.999,1.03,5.0859375,525,0,0,2363,13,10053,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:18:55.271705,Gamma-3,192.168.1.47,ONLINE,1052.979011151552,1.052979011151552,1050.0,1.05,100.28371534776686,14.32958984375,13.608618682796886,60,56,2728,1.009,1.035,5.1484375,525,0,0,2149,19,10613,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:19:25.272611,Gamma-1,192.168.1.45,ONLINE,1158.1738209048758,1.1581738209048758,1050.0,1.05,110.30226865760721,15.25390625,13.170653639953798,59.75,53,4020,1.004,1.03,5.125,525,0,0,2981,13,12110,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:19:25.272611,Gamma-2,192.168.1.46,ONLINE,1031.1723435585411,1.0311723435585411,1050.0,1.05,98.2068898627182,15.526275634765625,15.056916267929537,59.875,53,3270,1.0,1.03,5.0859375,525,0,0,2372,13,10084,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:19:25.272611,Gamma-3,192.168.1.47,ONLINE,935.241956417985,0.935241956417985,1050.0,1.05,89.07066251599856,14.29736328125,15.287341615863221,60.125,56,2819,1.011,1.035,5.140625,525,0,0,2159,19,10643,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:19:55.286553,Gamma-1,192.168.1.45,ONLINE,1132.5918913408855,1.1325918913408854,1050.0,1.05,107.86589441341768,15.301971435546875,13.51057830498039,60.125,53,4057,1.007,1.03,5.125,525,0,0,2988,13,12140,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:19:55.286553,Gamma-2,192.168.1.46,ONLINE,980.2798529203044,0.9802798529203044,1050.0,1.05,93.35998599240995,15.558319091796875,15.871303531790272,60,53,3419,0.999,1.03,5.0859375,525,0,0,2382,13,10114,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:19:55.286553,Gamma-3,192.168.1.47,ONLINE,885.1258274909335,0.8851258274909335,1050.0,1.05,84.29769785627937,14.29736328125,16.152916158574584,60,56,2712,1.007,1.035,5.140625,525,0,0,2163,19,10673,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:20:25.300326,Gamma-1,192.168.1.45,ONLINE,1203.1621817907023,1.2031621817907023,1050.0,1.05,114.58687445625738,15.334014892578125,12.744761366880773,59.875,53,3773,1.003,1.03,5.125,525,0,0,2999,13,12170,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
2025-06-18T16:20:25.300326,Gamma-2,192.168.1.46,ONLINE,972.0373219817748,0.9720373219817747,1050.0,1.05,92.57498304588331,15.558319091796875,16.005886543612146,59.875,53,3573,0.996,1.03,5.0859375,525,0,0,2391,13,10144,-70,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe2,BM1370,601,v2.8.0
2025-06-18T16:20:25.300326,Gamma-3,192.168.1.47,ONLINE,821.4103044409294,0.8214103044409294,1050.0,1.05,78.22955280389804,14.29736328125,17.40587280674682,60.125,55,2808,1.007,1.035,5.1484375,525,0,0,2172,19,10703,-68,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe3,BM1370,601,v2.8.0
2025-06-18T16:20:55.302719,Gamma-1,192.168.1.45,ONLINE,1265.1710027486592,1.2651710027486593,1050.0,1.05,120.49247645225327,15.334014892578125,12.120112505949049,60.25,53,4235,1.004,1.03,5.125,525,0,0,3006,13,12200,-69,taborsky.de,3Aas8yBKTY3wA5dAknm62bNMbvR1qd4wgM.bitaxe1,BM1370,601,v2.8.0
